Proposições;Ementa;Explicação;Autor;UF;Partido;Apresentação;Situação;Link;TipoSG
PL 1241/2020;Dispõe sobre medidas de proteção a população brasileira durante a pandemia do COVID-19 (coronavírus).;;Aroldo Martins;PR;REPUBLIC;2020-03-30;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242340;PL
PL 1240/2020;Cria o Dia Nacional dos Heróis da Saúde.;;Aroldo Martins;PR;REPUBLIC;2020-03-30;Devolvida ao Autor;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242339;PL
PL 1911/2019;Altera a Lei nº 10.741, de 1º de outubro de 2003 (Estatuto da Pessoa Idosa), para estabelecer prazo máximo para a realização   de exames e consultas médicas de pessoas idosas no Sistema Único de Saúde.;;Aroldo Martins;PR;PRB;2019-04-02;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2196243;PL
PL 3468/2021;Estabelece medidas para a ampliação de procedimentos cirúrgicos eletivos no âmbito do Sistema Único de Saúde.;;"Gleisi Hoffmann;Bohn Gass;Maria do Rosário;Paulão;Marília Arraes;Professora Rosa Neide;Benedita da Silva;Alexandre Padilha;Vander Loubet;Patrus Ananias;Padre João;Nilto Tatto;João Daniel;Luizianne Lins;Marcon;Rogério Correia;Frei Anastacio Ribeiro;Valmir Assunção;Jorge Solla;Carlos Veras;Pedro Uczai;Henrique Fontana;Helder Salomão;Célio Moura;Paulo Guedes";"PR;RS;RS;AL;PE;MT;RJ;SP;MS;MG;MG;SP;SE;CE;RS;MG;PB;BA;BA;PE;SC;RS;ES;TO;MG";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2021-10-06;Aguardando Designação de Relator;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2301973;PL
PL 2671/2021;Institui a Semana Nacional em Apoio e Defesa dos Direitos das Vítimas da COVID-19.;;"Pedro Uczai;Nilto Tatto;Célio Moura;José Ricardo;Waldenor Pereira;Paulo Teixeira;Padre João;Leo de Brito;Beto Faro;Benedita da Silva;João Daniel;Valmir Assunção;Bohn Gass;Marcon;Marília Arraes;Frei Anastacio Ribeiro;José Guimarães;Professora Rosa Neide;Rejane Dias;Carlos Zarattini;Paulo Pimenta;Vicentinho;Paulão;Rogério Correia;Erika Kokay;Leonardo Monteiro;Afonso Florence;Zé Carlos;Paulo Guedes;Merlong Solano;Luizianne Lins;Alencar Santana;Carlos Veras;Gleisi Hoffmann;Airton Faleiro;Enio Verri;Natália Bonavides";"SC;SP;TO;AM;BA;SP;MG;AC;PA;RJ;SE;BA;RS;RS;PE;PB;CE;MT;PI;SP;RS;SP;AL;MG;DF;MG;BA;MA;MG;PI;CE;SP;PE;PR;PA;PR;RN";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2021-08-03;Aguardando Designação de Relator;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2292121;PL
PL 2670/2021;Institui o Dia Nacional em Memória das Vítimas da COVID-19.;;"Pedro Uczai;Nilto Tatto;Célio Moura;José Ricardo;Waldenor Pereira;Paulo Teixeira;Padre João;Leo de Brito;Beto Faro;Benedita da Silva;João Daniel;Valmir Assunção;Bohn Gass;Marcon;Marília Arraes;Frei Anastacio Ribeiro;José Guimarães;Professora Rosa Neide;Patrus Ananias;Rejane Dias;Carlos Zarattini;Paulo Pimenta;Vicentinho;Paulão;Rogério Correia;Leonardo Monteiro;Erika Kokay;Afonso Florence;Zé Carlos;Merlong Solano;Luizianne Lins;Alencar Santana;Carlos Veras;Gleisi Hoffmann;Airton Faleiro;Enio Verri;Natália Bonavides";"SC;SP;TO;AM;BA;SP;MG;AC;PA;RJ;SE;BA;RS;RS;PE;PB;CE;MT;MG;PI;SP;RS;SP;AL;MG;MG;DF;BA;MA;PI;CE;SP;PE;PR;PA;PR;RN";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2021-08-03;Devolvida ao Autor;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2292120;PL
PL 1865/2021;Determina que gestantes, puérperas e lactantes de até dois anos, sem comorbidades, sejam incluídas na lista de prioridades do Plano Nacional de Imunização – Covid 19. ;;"Alexandre Padilha;Marília Arraes;Nilto Tatto;José Ricardo;Pedro Uczai;Rejane Dias;Carlos Zarattini;Afonso Florence;Rogério Correia;Vander Loubet;Erika Kokay;Padre João;Valmir Assunção;Enio Verri;Marcon;Helder Salomão;Paulo Teixeira;Benedita da Silva;Professora Rosa Neide;Vicentinho;Gleisi Hoffmann;Alencar Santana;Leo de Brito;Célio Moura;Henrique Fontana;Waldenor Pereira;Paulão;Zé Carlos;Frei Anastacio Ribeiro;Leonardo Monteiro;Maria do Rosário;Paulo Pimenta;João Daniel;José Guimarães;Airton Faleiro;Merlong Solano;Jorge Solla;Rubens Otoni;Odorico Monteiro;Jaqueline Cassol;Tereza Nelma;Luiza Erundina;Odair Cunha;Zeca Dirceu;Eduardo da Fonte;Iracema Portella;Danilo Cabral;Daniela do Waguinho;Carla Dickson;Fernanda Melchionna;Talíria Petrone";"SP;PE;SP;AM;SC;PI;SP;BA;MG;MS;DF;MG;BA;PR;RS;ES;SP;RJ;MT;SP;PR;SP;AC;TO;RS;BA;AL;MA;PB;MG;RS;RS;SE;CE;PA;PI;BA;GO;CE;RO;AL;SP;MG;PR;PE;PI;PE;RJ;RN;RS;RJ";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PSB;PP;PSDB;PSOL;PT;PT;PP;PP;PSB;MDB;PROS;PSOL;PSOL";2021-05-18;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2283407;PL
PL 1588/2021;Estabelece compensação financeira a criança ou adolescente, de 0 a 17 anos, afastado do convívio familiar em razão de óbito dos genitores ou responsáveis por COVID-19 e dá outras providências.;;"Valmir Assunção;Marília Arraes;Beto Faro;Marcon;Professora Rosa Neide;Nilto Tatto;Frei Anastacio Ribeiro;Bohn Gass;Célio Moura;José Guimarães;Airton Faleiro;Erika Kokay;Patrus Ananias;José Ricardo;Afonso Florence;Paulo Pimenta;Alencar Santana;Paulo Guedes;Paulo Teixeira;Waldenor Pereira;Vander Loubet;Rubens Otoni;Carlos Veras;Gleisi Hoffmann;Merlong Solano;Jorge Solla;Zeca Dirceu;Luizianne Lins;Paulão;Leonardo Monteiro;Pedro Uczai;Helder Salomão;Reginaldo Lopes;Zé Carlos;Leo de Brito;Vicentinho;Carlos Zarattini;Benedita da Silva;Alexandre Padilha;Rogério Correia;Padre João;Natália Bonavides;Enio Verri;HENRIQUE AFONSO;Rui Falcão;Rejane Dias;João Daniel";"BA;PE;PA;RS;MT;SP;PB;RS;TO;CE;PA;DF;MG;AM;BA;RS;SP;MG;SP;BA;MS;GO;PE;PR;PI;BA;PR;CE;AL;MG;SC;ES;MG;MA;AC;SP;SP;RJ;SP;MG;MG;RN;PR;SP;PI;SE";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2021-04-28;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2279646;PL
PL 1069/2021;Dispõe sobre a obrigatoriedade da instalação de usinas geradoras de oxigênio medicinal nos estabelecimentos de saúde hospitalares e de internação e dá outras providências.;;"José Ricardo;Alexandre Padilha;Célio Moura;Alencar Santana;Maria do Rosário;Carlos Veras;Bohn Gass;Nilto Tatto;Marcon;Frei Anastacio Ribeiro;João Daniel;Helder Salomão;Paulo Guedes;Rogério Correia;Airton Faleiro;Patrus Ananias;Beto Faro;José Guimarães;Carlos Zarattini;Paulão;Professora Rosa Neide;Pedro Uczai;Leo de Brito;Henrique Fontana;Vicentinho;Valmir Assunção;Afonso Florence;Jorge Solla;Paulo Pimenta;Gleisi Hoffmann;Waldenor Pereira;Paulo Teixeira;Padre João;Vander Loubet;Leonardo Monteiro;Rubens Otoni;Marília Arraes;Enio Verri;Merlong Solano;Odair Cunha;Reginaldo Lopes;Rejane Dias;Erika Kokay;Rui Falcão;Joseildo Ramos;Natália Bonavides";"AM;SP;TO;SP;RS;PE;RS;SP;RS;PB;SE;ES;MG;MG;PA;MG;PA;CE;SP;AL;MT;SC;AC;RS;SP;BA;BA;BA;RS;PR;BA;SP;MG;MS;MG;GO;PE;PR;PI;MG;MG;PI;DF;SP;BA;RN";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2021-03-25;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2275461;PL
PL 1054/2021;Dispõe sobre o fornecimento de máscaras PFF2/N95 para trabalhadores de serviços considerados essenciais durante o estado de Emergência em Saúde Pública de Importância Nacional declarada pelo Ministério da Saúde em decorrência da Infecção Humana pelo novo Coronavírus.;;"Afonso Florence;Pedro Uczai;Paulo Guedes;Helder Salomão;Célio Moura;José Guimarães;Carlos Veras;Valmir Assunção;João Daniel;Nilto Tatto;Alencar Santana;Maria do Rosário;Bohn Gass;Paulo Teixeira;Professora Rosa Neide;Benedita da Silva;Beto Faro;Rejane Dias;Airton Faleiro;Marcon;Waldenor Pereira;Frei Anastacio Ribeiro;Rogério Correia;Vander Loubet;Patrus Ananias;Paulão;Padre João;Merlong Solano;Erika Kokay;José Ricardo;Carlos Zarattini;Leo de Brito;Gleisi Hoffmann;Zé Carlos;Leonardo Monteiro;Jorge Solla;Rubens Otoni;Alexandre Padilha;Joseildo Ramos;Vicentinho;Reginaldo Lopes";"BA;SC;MG;ES;TO;CE;PE;BA;SE;SP;SP;RS;RS;SP;MT;RJ;PA;PI;PA;RS;BA;PB;MG;MS;MG;AL;MG;PI;DF;AM;SP;AC;PR;MA;MG;BA;GO;SP;BA;SP;MG";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2021-03-24;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2275375;PL
PL 1029/2021;Autoriza a aquisição de oxigênio hospitalar produzido pela Fábrica de Fertilizantes Nitrogenados (Fafen-PR) com dispensa de licitação e garante a aquisição de toda sua produção enquanto vigorar o estado de emergência em saúde pública.;;"Bohn Gass;Gleisi Hoffmann";"RS;PR";"PT;PT";2021-03-24;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2275126;PL
PL 823/2021;"Dispõe sobre medidas emergenciais de amparo aos agricultores familiares do Brasil para mitigar os impactos socioeconômicos da Covid–19; altera as Leis nºs 13.340, de 28 de setembro de 2016, e 13.606, de 9 de janeiro de 2018; e dá outras providências (Lei Assis Carvalho II).

NOVA EMENTA: Dispõe sobre medidas emergenciais de amparo à agricultura familiar, para mitigar os impactos socioeconômicos da Covid-19; altera as Leis nºs 13.340, de 28 de setembro de 2016, e 13.606, de 9 de janeiro de 2018; e dá outras providências (Lei Assis Carvalho II).";;"Pedro Uczai;Erika Kokay;Jorge Solla;Carlos Veras;Maria do Rosário;Valmir Assunção;Marcon;Rogério Correia;Leo de Brito;José Guimarães;Marília Arraes;Célio Moura;José Ricardo;Beto Faro;Padre João;João Daniel;Benedita da Silva;Afonso Florence;Bohn Gass;Alencar Santana;Airton Faleiro;Rubens Otoni;Rejane Dias;Paulo Teixeira;Vander Loubet;Patrus Ananias;Enio Verri;Natália Bonavides;Henrique Fontana;Leonardo Monteiro;Professora Rosa Neide;Gleisi Hoffmann;Vicentinho;José Airton Félix Cirilo;Alexandre Padilha;Waldenor Pereira;Frei Anastacio Ribeiro;Merlong Solano;Nilto Tatto;Helder Salomão;Paulo Pimenta;Paulão;Zé Carlos;Zé Neto;Paulo Guedes;Carlos Zarattini;Rui Falcão;Zeca Dirceu;Joseildo Ramos;Odair Cunha";"SC;DF;BA;PE;RS;BA;RS;MG;AC;CE;PE;TO;AM;PA;MG;SE;RJ;BA;RS;SP;PA;GO;PI;SP;MS;MG;PR;RN;RS;MG;MT;PR;SP;CE;SP;BA;PB;PI;SP;ES;RS;AL;MA;BA;MG;SP;SP;PR;BA;MG";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2021-03-10;Transformado em Norma Jurídica;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2273510;PL
PL 69/2021;Altera a Lei nº 6.360, de 23 de setembro de 1976, para permitir a aquisição de medicamento ou vacina ainda sem registro na Anvisa, em caso de emergência de saúde pública, quando o produto já tiver sido aprovado para uso em órgão sanitário estrangeiro de reconhecida relevância.;;"Helder Salomão;Professora Rosa Neide;Jorge Solla;Afonso Florence;Padre João;Leonardo Monteiro;Marília Arraes;Nilto Tatto;Paulão;Rachel Marques;Enio Verri;Alencar Santana;Airton Faleiro;Valmir Assunção;Vander Loubet;José Airton Félix Cirilo;Leo de Brito;Gleisi Hoffmann;Patrus Ananias;Erika Kokay;José Guimarães;Frei Anastacio Ribeiro;Waldenor Pereira;Paulo Pimenta;Merlong Solano;Benedita da Silva;Pedro Uczai;José Ricardo;Rui Falcão;Paulo Teixeira;Vicentinho;Rubens Otoni;João Daniel;Rogério Correia;Marcon;Maria do Rosário";"ES;MT;BA;BA;MG;MG;PE;SP;AL;CE;PR;SP;PA;BA;MS;CE;AC;PR;MG;DF;CE;PB;BA;RS;PI;RJ;SC;AM;SP;SP;SP;GO;SE;MG;RS;RS";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2021-02-03;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2268713;PL
PL 4992/2020;Acrescenta dispositivo à Lei no 6.259, de 30 de outubro de 1975, que dispõe sobre a organização das ações de Vigilância Epidemiológica, sobre o Programa Nacional de Imunizações, estabelece normas relativas à notificação compulsória de doenças, e dá outras providências, para incluir no Programa Nacional de Imunizações a Vacina contra a COVID-19, de caráter obrigatório.;;"Gleisi Hoffmann;Enio Verri;Rejane Dias;Waldenor Pereira;Alencar Santana;Célio Moura;Beto Faro;Natália Bonavides;João Daniel;Professora Rosa Neide;Pedro Uczai;Maria do Rosário;Helder Salomão;Paulão;Airton Faleiro;Valmir Assunção;Paulo Pimenta;Marcon;Paulo Guedes;Vicentinho;Patrus Ananias;Rogério Correia;Nilto Tatto;Rui Falcão;José Guimarães;Carlos Veras;Henrique Fontana;Leonardo Monteiro;Vander Loubet;Padre João;Luizianne Lins;Erika Kokay;Frei Anastacio Ribeiro;Afonso Florence;Bohn Gass;Jorge Solla;Benedita da Silva;Margarida Salomão;Zé Carlos;José Ricardo;José Airton Félix Cirilo;Rubens Otoni;Odair Cunha";"PR;PR;PI;BA;SP;TO;PA;RN;SE;MT;SC;RS;ES;AL;PA;BA;RS;RS;MG;SP;MG;MG;SP;SP;CE;PE;RS;MG;MS;MG;CE;DF;PB;BA;RS;BA;RJ;MG;MA;AM;CE;GO;MG";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2020-10-21;Arquivada;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2264573;PL
PL 4366/2020;Acrescenta os  §4º, §5°, §6º, §7º e §8° ao Art. 3º - J da Lei 13.979 de 6 de fevereiro de 2020 que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente de coronavírus responsável pelo surto de 2019 para garantir a testagem gratuita e obrigatória, acompanhamento psicológico, local de descanso entre e intra jornadas aos profissionais essenciais ao controle do novo coronavírus entre outras providências;;"Maria do Rosário;Jorge Solla;Arlindo Chinaglia;Erika Kokay;Beto Faro;Valmir Assunção;Pedro Uczai;Paulo Teixeira;Célio Moura;Alencar Santana;Enio Verri;Rogério Correia;Marília Arraes;Carlos Veras;Reginaldo Lopes;José Guimarães;Waldenor Pereira;Luizianne Lins;Leonardo Monteiro;Frei Anastacio Ribeiro;Odair Cunha;Joseildo Ramos;Vander Loubet;Padre João;Benedita da Silva;Zé Carlos;Professora Rosa Neide;Henrique Fontana;Margarida Salomão;Nilto Tatto;Helder Salomão;João Daniel;Airton Faleiro;Paulo Pimenta;Vicentinho;Paulão;Marcon;José Ricardo;Alexandre Padilha;Gleisi Hoffmann;Paulo Guedes;Rejane Dias;Afonso Florence;Natália Bonavides;Patrus Ananias;Zeca Dirceu;Rubens Otoni";"RS;BA;SP;DF;PA;BA;SC;SP;TO;SP;PR;MG;PE;PE;MG;CE;BA;CE;MG;PB;MG;BA;MS;MG;RJ;MA;MT;RS;MG;SP;ES;SE;PA;RS;SP;AL;RS;AM;SP;PR;MG;PI;BA;RN;MG;PR;GO";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2020-08-26;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2261038;PL
PL 3854/2020;Veda a recontagem de prazo de carência de planos e seguros privados de saúde cujos contratos tenham sido encerrados  durante o período da vigência da emergência sanitária decorrente da pandemia do COVID-19.;;"Helder Salomão;Maria do Rosário;João Daniel;Patrus Ananias;José Ricardo;Marília Arraes;Paulo Teixeira;Marcon;José Guimarães;Valmir Assunção;Nilto Tatto;Célio Moura;Enio Verri;Paulo Pimenta;Joseildo Ramos;Airton Faleiro;Beto Faro;Pedro Uczai;Vander Loubet;Jorge Solla;Rogério Correia;Benedita da Silva;Rubens Otoni;Professora Rosa Neide;Waldenor Pereira;Frei Anastacio Ribeiro;Alexandre Padilha;Afonso Florence;Paulão;Carlos Veras;Gleisi Hoffmann;Luizianne Lins;Erika Kokay";"ES;RS;SE;MG;AM;PE;SP;RS;CE;BA;SP;TO;PR;RS;BA;PA;PA;SC;MS;BA;MG;RJ;GO;MT;BA;PB;SP;BA;AL;PE;PR;CE;DF";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2020-07-17;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2257942;PL
PL 3699/2020;Acrescenta o § 14o ao art. 2o da Lei nº 13.982, de 2 de abril de 2020, e o inciso XV ao art. 5o da Lei nº 9.998, de 17 de agosto de 2000, para dispor sobre a distribuição gratuita de equipamentos de informática destinados ao uso educacional para alunos das escolas das redes públicas de ensino federal, estadual, distrital, municipal ou das escolas sem fins lucrativos de atendimento a pessoas com deficiência, durante o período de enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (Covid-19).     ;;"Zé Neto;Enio Verri;Frei Anastacio Ribeiro;Alencar Santana;José Ricardo;Patrus Ananias;Afonso Florence;José Guimarães;Luizianne Lins;Paulo Teixeira;Carlos Veras;Beto Faro;João Daniel;Marília Arraes;Vander Loubet;Célio Moura;Rui Falcão;Pedro Uczai;Padre João;Nilto Tatto;Paulão;Rogério Correia;Marcon;Leonardo Monteiro;Valmir Assunção;Joseildo Ramos;Paulo Pimenta;Margarida Salomão;Erika Kokay;Airton Faleiro;Professora Rosa Neide;José Airton Félix Cirilo;Zeca Dirceu;Reginaldo Lopes;Rubens Otoni;Waldenor Pereira;Vicentinho;Henrique Fontana;Zé Carlos;Gleisi Hoffmann;Benedita da Silva;Paulo Guedes;Odair Cunha;Helder Salomão;Alexandre Padilha;Carlos Zarattini;Bohn Gass;Jorge Solla;Rejane Dias;Natália Bonavides";"BA;PR;PB;SP;AM;MG;BA;CE;CE;SP;PE;PA;SE;PE;MS;TO;SP;SC;MG;SP;AL;MG;RS;MG;BA;BA;RS;MG;DF;PA;MT;CE;PR;MG;GO;BA;SP;RS;MA;PR;RJ;MG;MG;ES;SP;SP;RS;BA;PI;RN";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2020-07-08;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2257014;PL
PL 3311/2020;Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940, para tornar crime o registro fotográfico ou cinematográfico não autorizado em estabelecimento de saúde e o art. 7º da Lei nº 8.080, de 19 de setembro de 1990, que dispõe sobre as condições para a promoção, proteção e recuperação da saúde, a organização e o funcionamento dos serviços correspondentes e dá outras providências, para vedar o registro fotográfico ou cinematográfico não autorizado em estabelecimento de saúde.;;"Alexandre Padilha;Leonardo Monteiro;Valmir Assunção;Rogério Correia;José Ricardo;Luizianne Lins;Marília Arraes;Patrus Ananias;Nilto Tatto;Afonso Florence;Beto Faro;Helder Salomão;Waldenor Pereira;Vicentinho;Assis Carvalho;Pedro Uczai;Frei Anastacio Ribeiro;João Daniel;Carlos Veras;Paulo Guedes;Marcon;Enio Verri;Paulão;Gleisi Hoffmann;Jorge Solla;Alencar Santana;Vander Loubet;Erika Kokay;Benedita da Silva;Professora Rosa Neide;Rui Falcão;Zeca Dirceu;Padre João;Odair Cunha;Joseildo Ramos;Célio Moura";"SP;MG;BA;MG;AM;CE;PE;MG;SP;BA;PA;ES;BA;SP;PI;SC;PB;SE;PE;MG;RS;PR;AL;PR;BA;SP;MS;DF;RJ;MT;SP;PR;MG;MG;BA;TO";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2020-06-15;Aguardando Designação de Relator;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2255176;PL
PL 3123/2020;Determina que a atividade de saboaria artesanal seja regida pela Lei 13180/2015, durante o período de situação de emergência na saúde decorrente da pandemia causada pelo coronavírus (Covid-19). ;;"Bohn Gass;Afonso Florence;Enio Verri;Maria do Rosário;Patrus Ananias;Nilto Tatto;José Airton Félix Cirilo;Assis Carvalho;Professora Rosa Neide;Frei Anastacio Ribeiro;Gleisi Hoffmann;Vander Loubet;Célio Moura;Beto Faro;Margarida Salomão;Rogério Correia;Joseildo Ramos;Padre João;José Guimarães;Valmir Assunção;Carlos Veras;Arlindo Chinaglia;João Daniel;Henrique Fontana;Pedro Uczai;Helder Salomão;Jorge Solla;Marcon;Airton Faleiro;José Ricardo;Paulão;Paulo Teixeira;Luizianne Lins;Reginaldo Lopes;Zé Carlos;Leonardo Monteiro";"RS;BA;PR;RS;MG;SP;CE;PI;MT;PB;PR;MS;TO;PA;MG;MG;BA;MG;CE;BA;PE;SP;SE;RS;SC;ES;BA;RS;PA;AM;AL;SP;CE;MG;MA;MG";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";2020-06-04;Aguardando Parecer;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2254507;PL
PL 2854/2020;Institui medidas contra a disseminação de conteúdo de ódio e preconceito pela internet, bem como a disseminação de informações a respeito de tratamentos de saúde que não sejam cientificamente validados e aceitos pelo Sistema Único de Saúde ou pela Organização Mundial de Saúde e dá outras providências.;;"Maria do Rosário;Luizianne Lins;Rui Falcão;Jorge Solla;Waldenor Pereira;Paulo Teixeira;Rejane Dias;Enio Verri;Pedro Uczai;Rogério Correia;João Daniel;Valmir Assunção;Patrus Ananias;José Guimarães;Gleisi Hoffmann;Edmilson Rodrigues;Célio Moura;Rodrigo Agostinho;Padre João;Professora Rosa Neide;Leonardo Monteiro;Marília Arraes;Beto Faro;Ivan Valente;Benedita da Silva;Marcon;Alencar Santana;Perpétua Almeida;Vander Loubet;Paulão;Luiza Erundina;Erika Kokay;Paulo Pimenta;José Ricardo;João H. Campos;Helder Salomão;Professora Dorinha Seabra Rezende;Henrique Fontana;Vicentinho;Frei Anastacio Ribeiro;Alexandre Padilha;Zé Carlos;Tereza Nelma;Nilto Tatto;Carlos Veras;Zeca Dirceu;Dulce Miranda;Túlio Gadêlha;Odair Cunha;Reginaldo Lopes;Alice Portugal;Bira do Pindaré;Camilo Capiberibe;Arlindo Chinaglia;Professor Israel Batista;Carlos Zarattini;José Airton Félix Cirilo;Margarida Salomão;Bohn Gass;Airton Faleiro;Silvia Cristina;Jesus Sérgio;Renildo Calheiros;Pompeo de Mattos;Leda Sadala;Chico D'Angelo;Dagoberto Nogueira;Flávia Morais;Joseildo Ramos;Assis Carvalho;Zé Neto;Paulo Guedes;Rubens Otoni;Afonso Florence";"RS;CE;SP;BA;BA;SP;PI;PR;SC;MG;SE;BA;MG;CE;PR;PA;TO;SP;MG;MT;MG;PE;PA;SP;RJ;RS;SP;AC;MS;AL;SP;DF;RS;AM;PE;ES;TO;RS;SP;PB;SP;MA;AL;SP;PE;PR;TO;PE;MG;MG;BA;MA;AP;SP;DF;SP;CE;MG;RS;PA;RO;AC;PE;RS;AP;RJ;MS;GO;BA;PI;BA;MG;GO;BA";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PSOL;PT;PSB;PT;PT;PT;PT;PT;PSOL;PT;PT;PT;PCdoB;PT;PT;PSOL;PT;PT;PT;PSB;PT;DEM;PT;PT;PT;PT;PT;PSDB;PT;PT;PT;MDB;PDT;PT;PT;PCdoB;PSB;PSB;PT;PV;PT;PT;PT;PT;PT;PDT;PDT;PCdoB;PDT;AVANTE;PDT;PDT;PDT;PT;PT;PT;PT;PT;PT";2020-05-25;Tramitando em Conjunto;http://www.camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2253608;PL
